n84	n36	29.6	27	342	16
n84	n54	46.2	13	342	16
n84	n182	25.0	28	342	16
n84	n2	46.2	13	342	16
n84	n157	50.0	12	447	15
n84	n68	33.3	15	447	15
n84	n165	100.0	5	447	15
n84	n127	50.0	10	447	15
n84	n64	40.0	15	447	15
n84	n183	28.0	25	447	15
n84	n27	42.9	14	447	15
n84	n183	54.5	11	447	15
n84	n190	34.5	29	447	15
n84	n7	33.3	15	447	15
n84	n22	42.9	14	447	15
n84	n167	31.2	16	447	15
n84	n123	38.9	18	447	15
n84	n166	31.2	16	447	15
n84	n108	41.7	12	447	15
n84	n189	71.4	7	447	15
n84	n56	38.1	21	447	15
n84	n70	33.3	15	447	15
n84	n57	38.1	21	447	15
n84	n55	38.1	21	447	15
n84	n62	33.3	15	583	15
n84	n111	24.4	45	583	15
n84	n177	36.4	22	583	15
n84	n79	53.8	13	583	15
n84	n50	53.8	13	583	15
n84	n126	31.6	19	583	15
n84	n28	18.5	27	583	15
n84	n24	40.0	15	583	15
n84	n168	35.7	14	583	15
n84	n59	41.7	12	583	15
n84	n134	66.7	9	583	15
n84	n191	46.7	15	583	15
n84	n47	30.0	20	583	15
n84	n19	33.3	15	583	15
n84	n197	44.4	9	583	15
n84	n206	40.0	15	583	15
n84	n21	30.0	20	583	15
n84	n93	62.5	8	583	15
n84	n93	35.3	17	583	15
n84	n114	37.5	16	583	15
n84	n91	27.3	33	583	15
n84	n83	33.3	15	762	15
n84	n66	33.3	15	762	15
n84	n76	33.3	15	762	15
n84	n114	50.0	6	762	15
n84	n60	38.5	13	762	15
n84	n125	26.5	34	762	15
n84	n71	41.7	12	762	15
n84	n164	71.4	7	762	15
n84	n77	41.7	12	762	15
n84	n183	50.0	8	762	15
n84	n173	62.5	8	762	15
n84	n161	71.4	7	762	15
n84	n124	45.5	11	762	15
